section,convention,alloc,thr,seed,p_labor0,cut_mean,floor,top_wr,term_real_med_M,term_real_p5_M
1,lagged,20:20,12,20260633,0.994,3.8065,,,,
1,lagged,20:20,12,20260634,0.993,3.778,,,,
1,lagged,20:20,12,20260635,0.9925,3.624,,,,
1,lagged,20:20,12,20260636,0.995,3.6935,,,,
1,lagged,20:20,12,20260637,0.992,3.6915,,,,
1,lagged,20:20,12,20260638,0.9905,3.736,,,,
1,lagged,20:20,12,20260639,0.9925,3.7465,,,,
1,lagged,20:20,12,20260640,0.9945,3.693,,,,
1,lagged,20:20,12,20260641,0.9925,3.8055,,,,
1,lagged,20:20,12,20260642,0.9925,3.6885,,,,
1,lagged,20:20,12,20260643,0.9905,3.772,,,,
1,lagged,20:20,12,20260644,0.992,3.703,,,,
1,lagged,20:20,12,20260645,0.993,3.6415,,,,
1,lagged,20:20,12,20260646,0.9945,3.544,,,,
1,lagged,20:20,12,20260647,0.989,3.6935,,,,
1,lagged,20:20,12,20260648,0.9915,3.6845,,,,
1,lagged,20:20,14,20260629,0.9935,3.6385,,,,
1,lagged,20:20,14,20260630,0.992,3.5325,,,,
1,lagged,20:20,14,20260631,0.9935,3.5815,,,,
1,lagged,20:20,14,20260632,0.9955,3.5255,,,,
1,lagged,20:20,14,20260633,0.994,3.703,,,,
1,lagged,20:20,14,20260634,0.993,3.6575,,,,
1,lagged,20:20,14,20260635,0.993,3.494,,,,
1,lagged,20:20,14,20260636,0.995,3.605,,,,
1,lagged,20:20,14,20260637,0.9925,3.5805,,,,
1,lagged,20:20,14,20260638,0.9915,3.6545,,,,
1,lagged,20:20,14,20260639,0.9925,3.647,,,,
1,lagged,20:20,14,20260640,0.995,3.5905,,,,
1,lagged,20:20,14,20260641,0.9925,3.6565,,,,
1,lagged,20:20,14,20260642,0.9925,3.563,,,,
1,lagged,20:20,14,20260643,0.9915,3.633,,,,
1,lagged,20:20,14,20260644,0.9925,3.6195,,,,
1,lagged,20:20,14,20260645,0.9935,3.561,,,,
1,lagged,20:20,14,20260646,0.995,3.4325,,,,
1,lagged,20:20,14,20260647,0.9895,3.6055,,,,
1,lagged,20:20,14,20260648,0.991,3.5725,,,,
1,lagged,20:20,16,20260629,0.9925,3.6055,,,,
1,lagged,20:20,16,20260630,0.9925,3.4815,,,,
1,lagged,20:20,16,20260631,0.992,3.549,,,,
1,lagged,20:20,16,20260632,0.9925,3.4995,,,,
1,lagged,20:20,16,20260633,0.9925,3.6875,,,,
1,lagged,20:20,16,20260634,0.993,3.6115,,,,
1,lagged,20:20,16,20260635,0.9915,3.457,,,,
1,lagged,20:20,16,20260636,0.9925,3.5695,,,,
1,lagged,20:20,16,20260637,0.992,3.536,,,,
1,lagged,20:20,16,20260638,0.9905,3.592,,,,
1,lagged,20:20,16,20260639,0.9915,3.6325,,,,
1,lagged,20:20,16,20260640,0.992,3.558,,,,
1,lagged,20:20,16,20260641,0.9885,3.6455,,,,
1,lagged,20:20,16,20260642,0.992,3.5225,,,,
1,lagged,20:20,16,20260643,0.99,3.5775,,,,
1,lagged,20:20,16,20260644,0.9915,3.5695,,,,
1,lagged,20:20,16,20260645,0.991,3.522,,,,
1,lagged,20:20,16,20260646,0.9945,3.39,,,,
1,lagged,20:20,16,20260647,0.9885,3.572,,,,
1,lagged,20:20,16,20260648,0.9905,3.527,,,,
1,lagged,20:20,18,20260629,0.9935,3.3395,,,,
1,lagged,20:20,18,20260630,0.9935,3.1735,,,,
1,lagged,20:20,18,20260631,0.9925,3.268,,,,
1,lagged,20:20,18,20260632,0.9925,3.22,,,,
1,lagged,20:20,18,20260633,0.9925,3.3695,,,,
1,lagged,20:20,18,20260634,0.9945,3.3345,,,,
1,lagged,20:20,18,20260635,0.992,3.209,,,,
1,lagged,20:20,18,20260636,0.993,3.3135,,,,
1,lagged,20:20,18,20260637,0.994,3.241,,,,
1,lagged,20:20,18,20260638,0.9915,3.275,,,,
1,lagged,20:20,18,20260639,0.9925,3.384,,,,
1,lagged,20:20,18,20260640,0.9925,3.315,,,,
1,lagged,20:20,18,20260641,0.9885,3.412,,,,
1,lagged,20:20,18,20260642,0.9925,3.249,,,,
1,lagged,20:20,18,20260643,0.991,3.308,,,,
1,lagged,20:20,18,20260644,0.9925,3.291,,,,
1,lagged,20:20,18,20260645,0.992,3.247,,,,
1,lagged,20:20,18,20260646,0.9965,3.0905,,,,
1,lagged,20:20,18,20260647,0.9895,3.303,,,,
1,lagged,20:20,18,20260648,0.9915,3.2365,,,,
1,lagged,20:20,20,20260629,0.9915,3.205,,,,
1,lagged,20:20,20,20260630,0.993,3.0645,,,,
1,lagged,20:20,20,20260631,0.993,3.1505,,,,
1,lagged,20:20,20,20260632,0.992,3.0855,,,,
1,lagged,20:20,20,20260633,0.9915,3.2605,,,,
1,lagged,20:20,20,20260634,0.9945,3.2255,,,,
1,lagged,20:20,20,20260635,0.9915,3.112,,,,
1,lagged,20:20,20,20260636,0.993,3.2055,,,,
1,lagged,20:20,20,20260637,0.9935,3.127,,,,
1,lagged,20:20,20,20260638,0.992,3.178,,,,
1,lagged,20:20,20,20260639,0.9915,3.256,,,,
1,lagged,20:20,20,20260640,0.992,3.21,,,,
1,lagged,20:20,20,20260641,0.9875,3.2965,,,,
1,lagged,20:20,20,20260642,0.992,3.1465,,,,
1,lagged,20:20,20,20260643,0.9915,3.185,,,,
1,lagged,20:20,20,20260644,0.992,3.2025,,,,
1,lagged,20:20,20,20260645,0.993,3.14,,,,
1,lagged,20:20,20,20260646,0.996,2.983,,,,
1,lagged,20:20,20,20260647,0.99,3.1955,,,,
1,lagged,20:20,20,20260648,0.991,3.127,,,,
1,lagged,20:20,22,20260629,0.993,2.4675,,,,
1,lagged,20:20,22,20260630,0.9955,2.3525,,,,
1,lagged,20:20,22,20260631,0.996,2.366,,,,
1,lagged,20:20,22,20260632,0.9945,2.349,,,,
1,lagged,20:20,22,20260633,0.993,2.5445,,,,
1,lagged,20:20,22,20260634,0.9945,2.4955,,,,
1,lagged,20:20,22,20260635,0.993,2.3705,,,,
1,lagged,20:20,22,20260636,0.9925,2.4495,,,,
1,lagged,20:20,22,20260637,0.9925,2.43,,,,
1,lagged,20:20,22,20260638,0.994,2.462,,,,
1,lagged,20:20,22,20260639,0.996,2.481,,,,
1,lagged,20:20,22,20260640,0.995,2.4445,,,,
1,lagged,20:20,22,20260641,0.994,2.475,,,,
1,lagged,20:20,22,20260642,0.9935,2.3885,,,,
1,lagged,20:20,22,20260643,0.9935,2.4925,,,,
1,lagged,20:20,22,20260644,0.997,2.472,,,,
1,lagged,20:20,22,20260645,0.996,2.433,,,,
1,lagged,20:20,22,20260646,0.996,2.2875,,,,
1,lagged,20:20,22,20260647,0.992,2.3885,,,,
1,lagged,20:20,22,20260648,0.9925,2.4355,,,,
1,lagged,20:20,24,20260629,0.993,2.4675,,,,
1,lagged,20:20,24,20260630,0.9955,2.3525,,,,
1,lagged,20:20,24,20260631,0.996,2.366,,,,
1,lagged,20:20,24,20260632,0.9945,2.349,,,,
1,lagged,20:20,24,20260633,0.993,2.5445,,,,
1,lagged,20:20,24,20260634,0.9945,2.4955,,,,
1,lagged,20:20,24,20260635,0.993,2.3705,,,,
1,lagged,20:20,24,20260636,0.9925,2.4495,,,,
1,lagged,20:20,24,20260637,0.9925,2.43,,,,
1,lagged,20:20,24,20260638,0.994,2.462,,,,
1,lagged,20:20,24,20260639,0.996,2.481,,,,
1,lagged,20:20,24,20260640,0.995,2.4445,,,,
1,lagged,20:20,24,20260641,0.994,2.475,,,,
1,lagged,20:20,24,20260642,0.9935,2.3885,,,,
1,lagged,20:20,24,20260643,0.9935,2.4925,,,,
1,lagged,20:20,24,20260644,0.997,2.472,,,,
1,lagged,20:20,24,20260645,0.996,2.433,,,,
1,lagged,20:20,24,20260646,0.996,2.2875,,,,
1,lagged,20:20,24,20260647,0.992,2.3885,,,,
1,lagged,20:20,24,20260648,0.9925,2.4355,,,,
1,lagged,20:20,26,20260629,0.993,2.4675,,,,
1,lagged,20:20,26,20260630,0.9955,2.3525,,,,
1,lagged,20:20,26,20260631,0.996,2.366,,,,
1,lagged,20:20,26,20260632,0.9945,2.349,,,,
1,lagged,20:20,26,20260633,0.993,2.5445,,,,
1,lagged,20:20,26,20260634,0.9945,2.4955,,,,
1,lagged,20:20,26,20260635,0.993,2.3705,,,,
1,lagged,20:20,26,20260636,0.9925,2.4495,,,,
1,lagged,20:20,26,20260637,0.9925,2.43,,,,
1,lagged,20:20,26,20260638,0.994,2.462,,,,
1,lagged,20:20,26,20260639,0.996,2.481,,,,
1,lagged,20:20,26,20260640,0.995,2.4445,,,,
1,lagged,20:20,26,20260641,0.994,2.475,,,,
1,lagged,20:20,26,20260642,0.9935,2.3885,,,,
1,lagged,20:20,26,20260643,0.9935,2.4925,,,,
1,lagged,20:20,26,20260644,0.997,2.472,,,,
1,lagged,20:20,26,20260645,0.996,2.433,,,,
1,lagged,20:20,26,20260646,0.996,2.2875,,,,
1,lagged,20:20,26,20260647,0.992,2.3885,,,,
1,lagged,20:20,26,20260648,0.9925,2.4355,,,,
1,lagged,20:20,28,20260629,0.993,2.4675,,,,
1,lagged,20:20,28,20260630,0.9955,2.3525,,,,
1,lagged,20:20,28,20260631,0.996,2.366,,,,
1,lagged,20:20,28,20260632,0.9945,2.349,,,,
1,lagged,20:20,28,20260633,0.993,2.5445,,,,
1,lagged,20:20,28,20260634,0.9945,2.4955,,,,
1,lagged,20:20,28,20260635,0.993,2.3705,,,,
1,lagged,20:20,28,20260636,0.9925,2.4495,,,,
1,lagged,20:20,28,20260637,0.9925,2.43,,,,
1,lagged,20:20,28,20260638,0.994,2.462,,,,
1,lagged,20:20,28,20260639,0.996,2.481,,,,
1,lagged,20:20,28,20260640,0.995,2.4445,,,,
1,lagged,20:20,28,20260641,0.994,2.475,,,,
1,lagged,20:20,28,20260642,0.9935,2.3885,,,,
1,lagged,20:20,28,20260643,0.9935,2.4925,,,,
1,lagged,20:20,28,20260644,0.997,2.472,,,,
1,lagged,20:20,28,20260645,0.996,2.433,,,,
1,lagged,20:20,28,20260646,0.996,2.2875,,,,
1,lagged,20:20,28,20260647,0.992,2.3885,,,,
1,lagged,20:20,28,20260648,0.9925,2.4355,,,,
1,lagged,20:20,30,20260629,0.993,2.4675,,,,
1,lagged,20:20,30,20260630,0.9955,2.3525,,,,
1,lagged,20:20,30,20260631,0.996,2.366,,,,
1,lagged,20:20,30,20260632,0.9945,2.349,,,,
1,lagged,20:20,30,20260633,0.993,2.5445,,,,
1,lagged,20:20,30,20260634,0.9945,2.4955,,,,
1,lagged,20:20,30,20260635,0.993,2.3705,,,,
1,lagged,20:20,30,20260636,0.9925,2.4495,,,,
1,lagged,20:20,30,20260637,0.9925,2.43,,,,
1,lagged,20:20,30,20260638,0.994,2.462,,,,
1,lagged,20:20,30,20260639,0.996,2.481,,,,
1,lagged,20:20,30,20260640,0.995,2.4445,,,,
1,lagged,20:20,30,20260641,0.994,2.475,,,,
1,lagged,20:20,30,20260642,0.9935,2.3885,,,,
1,lagged,20:20,30,20260643,0.9935,2.4925,,,,
1,lagged,20:20,30,20260644,0.997,2.472,,,,
1,lagged,20:20,30,20260645,0.996,2.433,,,,
1,lagged,20:20,30,20260646,0.996,2.2875,,,,
1,lagged,20:20,30,20260647,0.992,2.3885,,,,
1,lagged,20:20,30,20260648,0.9925,2.4355,,,,
1,lagged,24:16,12,20260629,0.993,3.216,,,,
1,lagged,24:16,12,20260630,0.993,3.0845,,,,
1,lagged,24:16,12,20260631,0.9935,3.209,,,,
1,lagged,24:16,12,20260632,0.996,3.084,,,,
1,lagged,24:16,12,20260633,0.992,3.347,,,,
1,lagged,24:16,12,20260634,0.993,3.2835,,,,
1,lagged,24:16,12,20260635,0.991,3.15,,,,
1,lagged,24:16,12,20260636,0.992,3.2185,,,,
1,lagged,24:16,12,20260637,0.9925,3.202,,,,
1,lagged,24:16,12,20260638,0.9915,3.1935,,,,
1,lagged,24:16,12,20260639,0.9945,3.2685,,,,
1,lagged,24:16,12,20260640,0.996,3.2115,,,,
1,lagged,24:16,12,20260641,0.9925,3.272,,,,
1,lagged,24:16,12,20260642,0.9925,3.155,,,,
1,lagged,24:16,12,20260643,0.9925,3.257,,,,
1,lagged,24:16,12,20260644,0.992,3.226,,,,
1,lagged,24:16,12,20260645,0.9945,3.142,,,,
1,lagged,24:16,12,20260646,0.9955,3.0385,,,,
1,lagged,24:16,12,20260647,0.991,3.1775,,,,
1,lagged,24:16,12,20260648,0.992,3.164,,,,
1,lagged,24:16,14,20260629,0.993,3.189,,,,
1,lagged,24:16,14,20260630,0.9925,3.0545,,,,
1,lagged,24:16,14,20260631,0.994,3.162,,,,
1,lagged,24:16,14,20260632,0.996,3.0435,,,,
1,lagged,24:16,14,20260633,0.992,3.331,,,,
1,lagged,24:16,14,20260634,0.993,3.2435,,,,
1,lagged,24:16,14,20260635,0.991,3.097,,,,
1,lagged,24:16,14,20260636,0.993,3.175,,,,
1,lagged,24:16,14,20260637,0.9925,3.164,,,,
1,lagged,24:16,14,20260638,0.9915,3.164,,,,
1,lagged,24:16,14,20260639,0.9945,3.233,,,,
1,lagged,24:16,14,20260640,0.996,3.1745,,,,
1,lagged,24:16,14,20260641,0.9925,3.2435,,,,
1,lagged,24:16,14,20260642,0.9925,3.1225,,,,
1,lagged,24:16,14,20260643,0.9925,3.228,,,,
1,lagged,24:16,14,20260644,0.992,3.182,,,,
1,lagged,24:16,14,20260645,0.9945,3.1165,,,,
1,lagged,24:16,14,20260646,0.996,3.0085,,,,
1,lagged,24:16,14,20260647,0.9915,3.1485,,,,
1,lagged,24:16,14,20260648,0.992,3.1375,,,,
1,lagged,24:16,16,20260629,0.993,3.141,,,,
1,lagged,24:16,16,20260630,0.9925,3.0225,,,,
1,lagged,24:16,16,20260631,0.994,3.11,,,,
1,lagged,24:16,16,20260632,0.996,3.009,,,,
1,lagged,24:16,16,20260633,0.992,3.2795,,,,
1,lagged,24:16,16,20260634,0.993,3.202,,,,
1,lagged,24:16,16,20260635,0.991,3.0665,,,,
1,lagged,24:16,16,20260636,0.9925,3.145,,,,
1,lagged,24:16,16,20260637,0.9925,3.1365,,,,
1,lagged,24:16,16,20260638,0.9915,3.139,,,,
1,lagged,24:16,16,20260639,0.9945,3.1835,,,,
1,lagged,24:16,16,20260640,0.996,3.1465,,,,
1,lagged,24:16,16,20260641,0.9925,3.21,,,,
1,lagged,24:16,16,20260642,0.9925,3.085,,,,
1,lagged,24:16,16,20260643,0.9925,3.195,,,,
1,lagged,24:16,16,20260644,0.992,3.1485,,,,
1,lagged,24:16,16,20260645,0.9945,3.0855,,,,
1,lagged,24:16,16,20260646,0.996,2.9735,,,,
1,lagged,24:16,16,20260647,0.9915,3.101,,,,
1,lagged,24:16,16,20260648,0.992,3.0945,,,,
1,lagged,24:16,18,20260629,0.993,3.0645,,,,
1,lagged,24:16,18,20260630,0.9925,2.9335,,,,
1,lagged,24:16,18,20260631,0.995,3.018,,,,
1,lagged,24:16,18,20260632,0.996,2.9285,,,,
1,lagged,24:16,18,20260633,0.992,3.1625,,,,
1,lagged,24:16,18,20260634,0.993,3.1,,,,
1,lagged,24:16,18,20260635,0.991,2.955,,,,
1,lagged,24:16,18,20260636,0.993,3.07,,,,
1,lagged,24:16,18,20260637,0.993,3.0245,,,,
1,lagged,24:16,18,20260638,0.992,3.0555,,,,
1,lagged,24:16,18,20260639,0.9945,3.088,,,,
1,lagged,24:16,18,20260640,0.996,3.0505,,,,
1,lagged,24:16,18,20260641,0.9925,3.089,,,,
1,lagged,24:16,18,20260642,0.9925,2.99,,,,
1,lagged,24:16,18,20260643,0.9925,3.077,,,,
1,lagged,24:16,18,20260644,0.9925,3.063,,,,
1,lagged,24:16,18,20260645,0.9945,3.0135,,,,
1,lagged,24:16,18,20260646,0.9965,2.874,,,,
1,lagged,24:16,18,20260647,0.992,3.019,,,,
1,lagged,24:16,18,20260648,0.992,2.9965,,,,
1,lagged,24:16,20,20260629,0.993,3.0515,,,,
1,lagged,24:16,20,20260630,0.9925,2.911,,,,
1,lagged,24:16,20,20260631,0.995,2.9945,,,,
1,lagged,24:16,20,20260632,0.996,2.9165,,,,
1,lagged,24:16,20,20260633,0.992,3.145,,,,
1,lagged,24:16,20,20260634,0.993,3.081,,,,
1,lagged,24:16,20,20260635,0.991,2.9365,,,,
1,lagged,24:16,20,20260636,0.993,3.04,,,,
1,lagged,24:16,20,20260637,0.9925,3.0005,,,,
1,lagged,24:16,20,20260638,0.992,3.0385,,,,
1,lagged,24:16,20,20260639,0.9945,3.076,,,,
1,lagged,24:16,20,20260640,0.996,3.0275,,,,
1,lagged,24:16,20,20260641,0.9925,3.0695,,,,
1,lagged,24:16,20,20260642,0.9925,2.9785,,,,
1,lagged,24:16,20,20260643,0.9925,3.054,,,,
1,lagged,24:16,20,20260644,0.9925,3.045,,,,
1,lagged,24:16,20,20260645,0.9945,2.9945,,,,
1,lagged,24:16,20,20260646,0.9965,2.856,,,,
1,lagged,24:16,20,20260647,0.992,3.0015,,,,
1,lagged,24:16,20,20260648,0.992,2.975,,,,
1,lagged,24:16,22,20260629,0.9925,2.9815,,,,
1,lagged,24:16,22,20260630,0.9935,2.818,,,,
1,lagged,24:16,22,20260631,0.9935,2.92,,,,
1,lagged,24:16,22,20260632,0.993,2.849,,,,
1,lagged,24:16,22,20260633,0.992,3.057,,,,
1,lagged,24:16,22,20260634,0.9935,2.9885,,,,
1,lagged,24:16,22,20260635,0.991,2.862,,,,
1,lagged,24:16,22,20260636,0.9925,2.9755,,,,
1,lagged,24:16,22,20260637,0.993,2.915,,,,
1,lagged,24:16,22,20260638,0.9915,2.9525,,,,
1,lagged,24:16,22,20260639,0.993,3.0315,,,,
1,lagged,24:16,22,20260640,0.993,2.9695,,,,
1,lagged,24:16,22,20260641,0.9885,3.0255,,,,
1,lagged,24:16,22,20260642,0.993,2.8885,,,,
1,lagged,24:16,22,20260643,0.992,2.968,,,,
1,lagged,24:16,22,20260644,0.991,2.9535,,,,
1,lagged,24:16,22,20260645,0.992,2.925,,,,
1,lagged,24:16,22,20260646,0.996,2.769,,,,
1,lagged,24:16,22,20260647,0.9905,2.9415,,,,
1,lagged,24:16,22,20260648,0.992,2.871,,,,
1,lagged,24:16,24,20260629,0.993,2.945,,,,
1,lagged,24:16,24,20260630,0.9945,2.787,,,,
1,lagged,24:16,24,20260631,0.9935,2.875,,,,
1,lagged,24:16,24,20260632,0.9935,2.8255,,,,
1,lagged,24:16,24,20260633,0.992,3.018,,,,
1,lagged,24:16,24,20260634,0.9935,2.9565,,,,
1,lagged,24:16,24,20260635,0.991,2.831,,,,
1,lagged,24:16,24,20260636,0.9925,2.936,,,,
1,lagged,24:16,24,20260637,0.993,2.8885,,,,
1,lagged,24:16,24,20260638,0.992,2.919,,,,
1,lagged,24:16,24,20260639,0.994,3.0025,,,,
1,lagged,24:16,24,20260640,0.993,2.9305,,,,
1,lagged,24:16,24,20260641,0.989,2.9915,,,,
1,lagged,24:16,24,20260642,0.993,2.8585,,,,
1,lagged,24:16,24,20260643,0.992,2.9285,,,,
1,lagged,24:16,24,20260644,0.9915,2.9245,,,,
1,lagged,24:16,24,20260645,0.992,2.8875,,,,
1,lagged,24:16,24,20260646,0.9965,2.736,,,,
1,lagged,24:16,24,20260647,0.991,2.906,,,,
1,lagged,24:16,24,20260648,0.992,2.8485,,,,
1,lagged,24:16,26,20260629,0.993,2.4675,,,,
1,lagged,24:16,26,20260630,0.9955,2.3525,,,,
1,lagged,24:16,26,20260631,0.996,2.366,,,,
1,lagged,24:16,26,20260632,0.9945,2.349,,,,
1,lagged,24:16,26,20260633,0.993,2.5445,,,,
1,lagged,24:16,26,20260634,0.9945,2.4955,,,,
1,lagged,24:16,26,20260635,0.993,2.3705,,,,
1,lagged,24:16,26,20260636,0.9925,2.4495,,,,
1,lagged,24:16,26,20260637,0.9925,2.43,,,,
1,lagged,24:16,26,20260638,0.994,2.462,,,,
1,lagged,24:16,26,20260639,0.996,2.481,,,,
1,lagged,24:16,26,20260640,0.995,2.4445,,,,
1,lagged,24:16,26,20260641,0.994,2.475,,,,
1,lagged,24:16,26,20260642,0.9935,2.3885,,,,
1,lagged,24:16,26,20260643,0.9935,2.4925,,,,
1,lagged,24:16,26,20260644,0.997,2.472,,,,
1,lagged,24:16,26,20260645,0.996,2.433,,,,
1,lagged,24:16,26,20260646,0.996,2.2875,,,,
1,lagged,24:16,26,20260647,0.992,2.3885,,,,
1,lagged,24:16,26,20260648,0.9925,2.4355,,,,
1,lagged,24:16,28,20260629,0.993,2.4675,,,,
1,lagged,24:16,28,20260630,0.9955,2.3525,,,,
1,lagged,24:16,28,20260631,0.996,2.366,,,,
1,lagged,24:16,28,20260632,0.9945,2.349,,,,
1,lagged,24:16,28,20260633,0.993,2.5445,,,,
1,lagged,24:16,28,20260634,0.9945,2.4955,,,,
1,lagged,24:16,28,20260635,0.993,2.3705,,,,
1,lagged,24:16,28,20260636,0.9925,2.4495,,,,
1,lagged,24:16,28,20260637,0.9925,2.43,,,,
1,lagged,24:16,28,20260638,0.994,2.462,,,,
1,lagged,24:16,28,20260639,0.996,2.481,,,,
1,lagged,24:16,28,20260640,0.995,2.4445,,,,
1,lagged,24:16,28,20260641,0.994,2.475,,,,
1,lagged,24:16,28,20260642,0.9935,2.3885,,,,
1,lagged,24:16,28,20260643,0.9935,2.4925,,,,
1,lagged,24:16,28,20260644,0.997,2.472,,,,
1,lagged,24:16,28,20260645,0.996,2.433,,,,
1,lagged,24:16,28,20260646,0.996,2.2875,,,,
1,lagged,24:16,28,20260647,0.992,2.3885,,,,
1,lagged,24:16,28,20260648,0.9925,2.4355,,,,
1,lagged,24:16,30,20260629,0.993,2.4675,,,,
1,lagged,24:16,30,20260630,0.9955,2.3525,,,,
1,lagged,24:16,30,20260631,0.996,2.366,,,,
1,lagged,24:16,30,20260632,0.9945,2.349,,,,
1,lagged,24:16,30,20260633,0.993,2.5445,,,,
1,lagged,24:16,30,20260634,0.9945,2.4955,,,,
1,lagged,24:16,30,20260635,0.993,2.3705,,,,
1,lagged,24:16,30,20260636,0.9925,2.4495,,,,
1,lagged,24:16,30,20260637,0.9925,2.43,,,,
1,lagged,24:16,30,20260638,0.994,2.462,,,,
1,lagged,24:16,30,20260639,0.996,2.481,,,,
1,lagged,24:16,30,20260640,0.995,2.4445,,,,
1,lagged,24:16,30,20260641,0.994,2.475,,,,
1,lagged,24:16,30,20260642,0.9935,2.3885,,,,
1,lagged,24:16,30,20260643,0.9935,2.4925,,,,
1,lagged,24:16,30,20260644,0.997,2.472,,,,
1,lagged,24:16,30,20260645,0.996,2.433,,,,
1,lagged,24:16,30,20260646,0.996,2.2875,,,,
1,lagged,24:16,30,20260647,0.992,2.3885,,,,
1,lagged,24:16,30,20260648,0.9925,2.4355,,,,
1,lagged,30:10,12,20260629,0.9905,2.9995,,,,
1,lagged,30:10,12,20260630,0.993,2.8485,,,,
1,lagged,30:10,12,20260631,0.9925,2.922,,,,
1,lagged,30:10,12,20260632,0.992,2.8355,,,,
1,lagged,30:10,12,20260633,0.99,3.0785,,,,
1,lagged,30:10,12,20260634,0.9935,3.049,,,,
1,lagged,30:10,12,20260635,0.992,2.8795,,,,
1,lagged,30:10,12,20260636,0.99,2.9835,,,,
1,lagged,30:10,12,20260637,0.991,2.9565,,,,
1,lagged,30:10,12,20260638,0.9905,2.983,,,,
1,lagged,30:10,12,20260639,0.9895,3.051,,,,
1,lagged,30:10,12,20260640,0.9935,2.983,,,,
1,lagged,30:10,12,20260641,0.987,3.038,,,,
1,lagged,30:10,12,20260642,0.99,2.918,,,,
1,lagged,30:10,12,20260643,0.989,3.0155,,,,
1,lagged,30:10,12,20260644,0.9905,3.002,,,,
1,lagged,30:10,12,20260645,0.992,2.9155,,,,
1,lagged,30:10,12,20260646,0.995,2.7695,,,,
1,lagged,30:10,12,20260647,0.9885,2.8895,,,,
1,lagged,30:10,12,20260648,0.987,2.963,,,,
1,lagged,30:10,14,20260629,0.9935,2.9055,,,,
1,lagged,30:10,14,20260630,0.994,2.7725,,,,
1,lagged,30:10,14,20260631,0.994,2.84,,,,
1,lagged,30:10,14,20260632,0.9955,2.7565,,,,
1,lagged,30:10,14,20260633,0.9925,2.9835,,,,
1,lagged,30:10,14,20260634,0.9945,2.9435,,,,
1,lagged,30:10,14,20260635,0.992,2.8085,,,,
1,lagged,30:10,14,20260636,0.991,2.9115,,,,
1,lagged,30:10,14,20260637,0.9925,2.8575,,,,
1,lagged,30:10,14,20260638,0.9925,2.898,,,,
1,lagged,30:10,14,20260639,0.994,2.933,,,,
1,lagged,30:10,14,20260640,0.9935,2.8815,,,,
1,lagged,30:10,14,20260641,0.991,2.9365,,,,
1,lagged,30:10,14,20260642,0.992,2.8325,,,,
1,lagged,30:10,14,20260643,0.992,2.9405,,,,
1,lagged,30:10,14,20260644,0.992,2.9075,,,,
1,lagged,30:10,14,20260645,0.994,2.8305,,,,
1,lagged,30:10,14,20260646,0.9955,2.6965,,,,
1,lagged,30:10,14,20260647,0.9905,2.8135,,,,
1,lagged,30:10,14,20260648,0.9905,2.855,,,,
1,lagged,30:10,16,20260629,0.9935,2.8745,,,,
1,lagged,30:10,16,20260630,0.9935,2.7415,,,,
1,lagged,30:10,16,20260631,0.994,2.799,,,,
1,lagged,30:10,16,20260632,0.9955,2.7255,,,,
1,lagged,30:10,16,20260633,0.993,2.939,,,,
1,lagged,30:10,16,20260634,0.9945,2.897,,,,
1,lagged,30:10,16,20260635,0.992,2.782,,,,
1,lagged,30:10,16,20260636,0.991,2.8745,,,,
1,lagged,30:10,16,20260637,0.992,2.8135,,,,
1,lagged,30:10,16,20260638,0.9925,2.8365,,,,
1,lagged,30:10,16,20260639,0.995,2.8925,,,,
1,lagged,30:10,16,20260640,0.9935,2.869,,,,
1,lagged,30:10,16,20260641,0.991,2.8965,,,,
1,lagged,30:10,16,20260642,0.992,2.777,,,,
1,lagged,30:10,16,20260643,0.992,2.8985,,,,
1,lagged,30:10,16,20260644,0.992,2.8685,,,,
1,lagged,30:10,16,20260645,0.994,2.7935,,,,
1,lagged,30:10,16,20260646,0.9955,2.6655,,,,
1,lagged,30:10,16,20260647,0.9905,2.7835,,,,
1,lagged,30:10,16,20260648,0.9905,2.8255,,,,
1,lagged,30:10,18,20260629,0.994,2.8165,,,,
1,lagged,30:10,18,20260630,0.9945,2.679,,,,
1,lagged,30:10,18,20260631,0.996,2.7465,,,,
1,lagged,30:10,18,20260632,0.996,2.689,,,,
1,lagged,30:10,18,20260633,0.992,2.8885,,,,
1,lagged,30:10,18,20260634,0.995,2.86,,,,
1,lagged,30:10,18,20260635,0.9925,2.7375,,,,
1,lagged,30:10,18,20260636,0.9925,2.8105,,,,
1,lagged,30:10,18,20260637,0.992,2.7835,,,,
1,lagged,30:10,18,20260638,0.9935,2.8,,,,
1,lagged,30:10,18,20260639,0.9965,2.833,,,,
1,lagged,30:10,18,20260640,0.9945,2.7945,,,,
1,lagged,30:10,18,20260641,0.9935,2.816,,,,
1,lagged,30:10,18,20260642,0.9925,2.7355,,,,
1,lagged,30:10,18,20260643,0.9935,2.835,,,,
1,lagged,30:10,18,20260644,0.9935,2.8195,,,,
1,lagged,30:10,18,20260645,0.9955,2.7485,,,,
1,lagged,30:10,18,20260646,0.996,2.6235,,,,
1,lagged,30:10,18,20260647,0.991,2.747,,,,
1,lagged,30:10,18,20260648,0.992,2.77,,,,
1,lagged,30:10,20,20260629,0.994,2.775,,,,
1,lagged,30:10,20,20260630,0.9945,2.6265,,,,
1,lagged,30:10,20,20260631,0.996,2.6975,,,,
1,lagged,30:10,20,20260632,0.996,2.6435,,,,
